open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_base,taker_quote,ignore
2022-07-18 00:00:00+00:00,1338.93,1597.67,1337.63,1581.25,21268.70317,2022-07-18 23:59:59.999000+00:00,31132967.4652467,24033,11014.49414,16117990.2069475,0
2022-07-19 00:00:00+00:00,1583.79,1630.42,1493.12,1542.58,21150.83379,2022-07-19 23:59:59.999000+00:00,32709315.4061754,24140,10748.47932,16628024.5464387,0
2022-07-20 00:00:00+00:00,1541.99,1620.55,1485.69,1520.64,27379.86279,2022-07-20 23:59:59.999000+00:00,42742611.039404,31139,13760.75131,21479988.1599465,0
2022-07-21 00:00:00+00:00,1521.15,1606.0,1464.09,1575.95,29831.05861,2022-07-21 23:59:59.999000+00:00,45380715.3168496,32706,14900.13304,22654546.3328136,0
2022-07-22 00:00:00+00:00,1575.09,1645.42,1517.35,1535.61,25239.18312,2022-07-22 23:59:59.999000+00:00,40080590.1008489,25882,12730.95221,20208230.0879507,0
2022-07-23 00:00:00+00:00,1535.16,1596.26,1488.5,1549.48,17661.31726,2022-07-23 23:59:59.999000+00:00,27143630.7841996,18145,8647.09084,13292503.2458062,0
2022-07-24 00:00:00+00:00,1549.06,1664.37,1546.01,1598.06,19594.80346,2022-07-24 23:59:59.999000+00:00,31294036.0251099,20954,9869.4977,15758905.6169652,0
2022-07-25 00:00:00+00:00,1597.74,1609.24,1435.11,1440.64,23030.62511,2022-07-25 23:59:59.999000+00:00,34958020.1584435,24661,11440.49191,17369508.8628898,0
2022-07-26 00:00:00+00:00,1440.74,1454.1,1356.32,1448.26,20573.9503,2022-07-26 23:59:59.999000+00:00,28980820.7682419,19581,10379.79514,14623789.2792152,0
2022-07-27 00:00:00+00:00,1450.21,1644.0,1421.14,1637.27,28243.72976,2022-07-27 23:59:59.999000+00:00,43039604.9421735,23504,14477.59834,22089361.4988836,0
2022-07-28 00:00:00+00:00,1637.36,1784.37,1596.14,1724.17,21634.14502,2022-07-28 23:59:59.999000+00:00,36192500.7996894,21401,10957.27347,18318646.868257,0
2022-07-29 00:00:00+00:00,1724.24,1764.56,1656.96,1720.81,15268.57021,2022-07-29 23:59:59.999000+00:00,26135982.0856105,15658,7586.06291,12983467.9745187,0
2022-07-30 00:00:00+00:00,1722.32,1744.19,1673.21,1696.78,15106.98446,2022-07-30 23:59:59.999000+00:00,25841473.0556186,13177,7672.49166,13123609.8820209,0
2022-07-31 00:00:00+00:00,1697.87,1753.26,1666.97,1678.47,8001.92057,2022-07-31 23:59:59.999000+00:00,13654154.4826435,9001,3936.61259,6716015.6359309,0
2022-08-01 00:00:00+00:00,1678.2,1704.7,1606.57,1629.46,5169.75098,2022-08-01 23:59:59.999000+00:00,8592758.3668382,6722,2504.29034,4164634.8491086,0
2022-08-02 00:00:00+00:00,1628.51,1677.16,1559.96,1630.66,5225.53539,2022-08-02 23:59:59.999000+00:00,8420700.8668789,7486,2748.2665,4427452.5990239,0
2022-08-03 00:00:00+00:00,1629.97,1684.34,1590.42,1619.24,3099.3937,2022-08-03 23:59:59.999000+00:00,5068950.2078325,3808,1528.32662,2501930.3556196,0
2022-08-04 00:00:00+00:00,1620.46,1662.39,1581.36,1609.08,3002.2506,2022-08-04 23:59:59.999000+00:00,4864585.0540577,3443,1503.52927,2436232.3763455,0
2022-08-05 00:00:00+00:00,1608.53,1740.29,1605.69,1738.4,5206.98831,2022-08-05 23:59:59.999000+00:00,8735558.9239569,5925,2892.08586,4847999.9717927,0
2022-08-06 00:00:00+00:00,1737.93,1749.92,1686.0,1690.91,3263.64882,2022-08-06 23:59:59.999000+00:00,5598295.5173135,2830,1580.48973,2714876.1303798,0
2022-08-07 00:00:00+00:00,1690.71,1729.07,1669.19,1701.31,1620.05293,2022-08-07 23:59:59.999000+00:00,2744556.3417769,2292,857.25818,1453327.7633056,0
2022-08-08 00:00:00+00:00,1699.98,1817.43,1694.68,1778.98,4431.4536,2022-08-08 23:59:59.999000+00:00,7730211.7779246,5693,2313.02524,4040304.347629,0
2022-08-09 00:00:00+00:00,1777.62,1791.3,1668.12,1702.67,6031.84189,2022-08-09 23:59:59.999000+00:00,10410216.6046928,5196,3024.08749,5190674.1403325,0
2022-08-10 00:00:00+00:00,1702.71,1885.06,1656.96,1853.96,9448.13886,2022-08-10 23:59:59.999000+00:00,16696706.6217444,11657,4990.78693,8836500.3986638,0
2022-08-11 00:00:00+00:00,1853.67,1940.47,1852.62,1881.34,16509.07051,2022-08-11 23:59:59.999000+00:00,31200666.7677851,15431,8520.17637,16112614.9248264,0
2022-08-12 00:00:00+00:00,1881.13,1964.66,1854.1,1959.62,7352.10514,2022-08-12 23:59:59.999000+00:00,13956538.7105609,7843,4223.92797,8024519.1576782,0
2022-08-13 00:00:00+00:00,1958.71,2019.74,1946.98,1983.7,6591.31299,2022-08-13 23:59:59.999000+00:00,13096209.4799765,7221,3181.35559,6314600.6348326,0
2022-08-14 00:00:00+00:00,1981.97,2030.36,1907.01,1935.77,5417.31342,2022-08-14 23:59:59.999000+00:00,10678406.0611434,6782,3169.57235,6256030.6423657,0
2022-08-15 00:00:00+00:00,1935.91,2012.4,1873.4,1899.12,8616.48074,2022-08-15 23:59:59.999000+00:00,16596648.99875,9365,4480.23012,8628490.8423972,0
2022-08-16 00:00:00+00:00,1898.84,1914.7,1853.75,1876.85,5331.08979,2022-08-16 23:59:59.999000+00:00,10037811.4395296,5661,2753.51385,5183385.6877225,0
2022-08-17 00:00:00+00:00,1877.02,1956.53,1819.5,1834.83,6744.43414,2022-08-17 23:59:59.999000+00:00,12666161.466151,8184,3349.88088,6293998.4059462,0
2022-08-18 00:00:00+00:00,1835.08,1882.6,1821.81,1845.38,5485.11751,2022-08-18 23:59:59.999000+00:00,10201052.7231255,4994,2516.48716,4684083.3739153,0
2022-08-19 00:00:00+00:00,1846.04,1848.48,1603.74,1610.02,16578.29153,2022-08-19 23:59:59.999000+00:00,28736185.1642168,14327,8947.17661,15532505.9779828,0
2022-08-20 00:00:00+00:00,1608.68,1656.9,1524.0,1575.47,9636.4459,2022-08-20 23:59:59.999000+00:00,15449703.3217547,9377,5060.47748,8109321.2738211,0
2022-08-21 00:00:00+00:00,1577.09,1645.75,1563.28,1618.19,6373.83597,2022-08-21 23:59:59.999000+00:00,10258739.2127078,7298,3336.61253,5371236.3055737,0
2022-08-22 00:00:00+00:00,1616.8,1628.72,1530.0,1624.87,10542.42291,2022-08-22 23:59:59.999000+00:00,16588046.7322334,9019,5291.62534,8323643.0060993,0
2022-08-23 00:00:00+00:00,1625.61,1674.0,1564.07,1665.01,12468.27827,2022-08-23 23:59:59.999000+00:00,20334015.9015759,8880,6411.64619,10447466.7541895,0
2022-08-24 00:00:00+00:00,1665.61,1693.7,1605.48,1656.41,13793.41696,2022-08-24 23:59:59.999000+00:00,22681994.7707389,8443,6785.93003,11159636.911393,0
2022-08-25 00:00:00+00:00,1655.82,1722.0,1653.99,1696.78,6991.3397,2022-08-25 23:59:59.999000+00:00,11842582.2982144,5677,3607.97814,6101682.1963669,0
2022-08-26 00:00:00+00:00,1694.24,1705.52,1487.85,1508.68,19872.83774,2022-08-26 23:59:59.999000+00:00,32244788.2505733,16248,10004.31755,16184421.881682,0
2022-08-27 00:00:00+00:00,1506.92,1518.23,1448.45,1492.75,10791.11101,2022-08-27 23:59:59.999000+00:00,16043349.9334175,7711,5463.70385,8124958.3973627,0
2022-08-28 00:00:00+00:00,1491.44,1510.58,1424.5,1424.7,4873.97123,2022-08-28 23:59:59.999000+00:00,7218341.2321195,3642,2362.02576,3500624.4268542,0
2022-08-29 00:00:00+00:00,1426.17,1559.74,1422.55,1552.69,7663.18221,2022-08-29 23:59:59.999000+00:00,11520860.0107826,6479,3973.10667,5967839.621697,0
2022-08-30 00:00:00+00:00,1552.2,1605.53,1474.37,1523.5,9533.28322,2022-08-30 23:59:59.999000+00:00,14773938.3867739,8715,4763.89291,7382404.3069337,0
2022-08-31 00:00:00+00:00,1525.4,1618.9,1525.4,1554.36,6734.58259,2022-08-31 23:59:59.999000+00:00,10640810.0113211,9283,3461.56472,5468753.9459012,0
2022-09-01 00:00:00+00:00,1553.81,1598.46,1513.11,1585.06,6452.95869,2022-09-01 23:59:59.999000+00:00,10033800.2922362,8108,3200.37061,4971837.1947121,0
2022-09-02 00:00:00+00:00,1586.38,1648.18,1547.78,1575.99,5566.94702,2022-09-02 23:59:59.999000+00:00,8902368.8225409,8104,2898.25349,4637124.8550222,0
2022-09-03 00:00:00+00:00,1574.15,1581.98,1534.74,1556.14,2933.78079,2022-09-03 23:59:59.999000+00:00,4563487.962948,3308,1553.09948,2414798.4914533,0
2022-09-04 00:00:00+00:00,1555.7,1582.68,1541.73,1577.48,2255.75626,2022-09-04 23:59:59.999000+00:00,3522094.2881968,2637,1130.14791,1764470.9945661,0
2022-09-05 00:00:00+00:00,1579.12,1630.0,1557.69,1617.1,5078.45025,2022-09-05 23:59:59.999000+00:00,8061872.0196649,4910,2616.3615,4154757.0129507,0
2022-09-06 00:00:00+00:00,1617.25,1686.71,1554.62,1557.24,10954.4419,2022-09-06 23:59:59.999000+00:00,17828500.7318313,13437,5525.6401,8984428.6784845,0
2022-09-07 00:00:00+00:00,1559.71,1656.72,1490.84,1629.74,6410.17953,2022-09-07 23:59:59.999000+00:00,10064706.5433169,9793,3109.78971,4875592.7526105,0
2022-09-08 00:00:00+00:00,1630.46,1661.79,1595.85,1634.95,9690.74928,2022-09-08 23:59:59.999000+00:00,15799803.4668944,14149,4976.14401,8112932.3986144,0
2022-09-09 00:00:00+00:00,1635.52,1746.38,1631.27,1718.32,10236.14173,2022-09-09 23:59:59.999000+00:00,17438821.0862997,13105,5093.33744,8672576.742385,0
2022-09-10 00:00:00+00:00,1716.77,1789.33,1706.97,1774.61,4257.39206,2022-09-10 23:59:59.999000+00:00,7418040.5268072,8442,2392.83934,4169657.0505372,0
2022-09-11 00:00:00+00:00,1774.6,1789.14,1721.87,1767.06,4917.57419,2022-09-11 23:59:59.999000+00:00,8676400.1962004,12548,2452.6151,4327505.8992853,0
2022-09-12 00:00:00+00:00,1766.71,1784.15,1693.03,1716.36,6054.78674,2022-09-12 23:59:59.999000+00:00,10515446.4437186,15599,2964.2398,5154315.7525764,0
2022-09-13 00:00:00+00:00,1715.47,1759.61,1561.86,1573.41,10378.20507,2022-09-13 23:59:59.999000+00:00,17211766.991554,17199,5336.80191,8842173.4074609,0
2022-09-14 00:00:00+00:00,1574.82,1646.09,1553.26,1638.38,4809.40338,2022-09-14 23:59:59.999000+00:00,7698467.8113133,9567,2593.45335,4153934.7564816,0
2022-09-15 00:00:00+00:00,1637.41,1654.28,1459.13,1472.1,12375.76081,2022-09-15 23:59:59.999000+00:00,19427412.7836484,34910,6017.62338,9455066.4662421,0
2022-09-16 00:00:00+00:00,1475.0,1483.34,1405.89,1432.93,6154.79342,2022-09-16 23:59:59.999000+00:00,8944726.8272339,9634,3420.19594,4978310.5678025,0
2022-09-17 00:00:00+00:00,1432.55,1475.87,1409.49,1468.94,3929.8025,2022-09-17 23:59:59.999000+00:00,5675194.5982361,7684,2291.84336,3308974.5999271,0
2022-09-18 00:00:00+00:00,1468.98,1469.52,1325.69,1334.43,6845.39688,2022-09-18 23:59:59.999000+00:00,9539333.9669484,12727,3389.3526,4719484.9956115,0
2022-09-19 00:00:00+00:00,1335.24,1392.49,1280.79,1376.17,4814.11003,2022-09-19 23:59:59.999000+00:00,6386951.2461574,11451,2622.11297,3484519.3374824,0
2022-09-20 00:00:00+00:00,1378.54,1384.43,1313.0,1323.23,5659.1853,2022-09-20 23:59:59.999000+00:00,7643597.2977393,8349,2753.68356,3721109.3720858,0
2022-09-21 00:00:00+00:00,1320.75,1404.0,1220.41,1245.93,15839.12295,2022-09-21 23:59:59.999000+00:00,21153306.1528898,14004,7928.03481,10615453.3933368,0
2022-09-22 00:00:00+00:00,1244.86,1348.55,1237.41,1326.69,6266.53092,2022-09-22 23:59:59.999000+00:00,8079311.3966981,11231,3313.09769,4274778.4751426,0
2022-09-23 00:00:00+00:00,1327.09,1359.07,1262.37,1327.8,7622.80421,2022-09-23 23:59:59.999000+00:00,9971366.6751746,14776,4239.31519,5544484.0684583,0
2022-09-24 00:00:00+00:00,1327.77,1348.63,1306.4,1317.49,1934.33573,2022-09-24 23:59:59.999000+00:00,2571677.6446074,5678,885.02088,1176326.5098702,0
2022-09-25 00:00:00+00:00,1318.83,1336.46,1269.82,1294.57,2864.9084,2022-09-25 23:59:59.999000+00:00,3742472.3472942,6191,1384.40288,1808384.6115037,0
2022-09-26 00:00:00+00:00,1294.02,1339.93,1278.21,1337.28,5755.67346,2022-09-26 23:59:59.999000+00:00,7561606.32036,10173,3145.26878,4133520.619094,0
2022-09-27 00:00:00+00:00,1336.02,1400.21,1303.99,1328.88,5421.23482,2022-09-27 23:59:59.999000+00:00,7388101.8042969,10525,2806.99074,3826933.3485559,0
2022-09-28 00:00:00+00:00,1330.11,1356.07,1253.79,1337.57,5588.57821,2022-09-28 23:59:59.999000+00:00,7325111.5438825,9789,3040.34853,3988353.0182349,0
2022-09-29 00:00:00+00:00,1337.33,1351.87,1288.75,1336.41,4015.97878,2022-09-29 23:59:59.999000+00:00,5330243.0600632,6748,1865.21181,2476012.6097157,0
2022-09-30 00:00:00+00:00,1336.19,1372.91,1315.24,1328.49,5444.96995,2022-09-30 23:59:59.999000+00:00,7278370.7407598,9988,2767.05988,3700920.7169139,0
2022-10-01 00:00:00+00:00,1328.22,1333.8,1302.93,1311.51,1135.69189,2022-10-01 23:59:59.999000+00:00,1497437.9586078,2475,521.82265,688148.5132445,0
2022-10-02 00:00:00+00:00,1311.0,1317.62,1268.83,1276.41,2629.04341,2022-10-02 23:59:59.999000+00:00,3411700.7863006,5191,1216.89318,1580292.6903122,0
2022-10-03 00:00:00+00:00,1277.31,1329.75,1263.27,1322.82,2765.13803,2022-10-03 23:59:59.999000+00:00,3604112.8203046,5287,1487.03916,1938675.7148572,0
2022-10-04 00:00:00+00:00,1323.19,1369.81,1318.79,1361.17,2409.62485,2022-10-04 23:59:59.999000+00:00,3248308.8478603,5416,1208.88125,1629663.5279585,0
2022-10-05 00:00:00+00:00,1361.0,1364.43,1316.36,1352.54,1620.25285,2022-10-05 23:59:59.999000+00:00,2175430.1400135,4130,855.12669,1147680.4954683,0
2022-10-06 00:00:00+00:00,1352.55,1383.71,1345.34,1352.28,2436.3638,2022-10-06 23:59:59.999000+00:00,3328555.7865149,5623,1273.69417,1740978.9118823,0
2022-10-07 00:00:00+00:00,1351.97,1361.37,1317.5,1331.84,1883.86063,2022-10-07 23:59:59.999000+00:00,2526913.4263643,3606,882.86189,1183389.1829851,0
2022-10-08 00:00:00+00:00,1331.15,1337.05,1303.67,1314.87,654.65026,2022-10-08 23:59:59.999000+00:00,866497.1136603,1430,320.53117,424402.2127336,0
2022-10-09 00:00:00+00:00,1313.6,1328.86,1307.51,1322.68,697.70043,2022-10-09 23:59:59.999000+00:00,920224.1824655,1317,386.01582,509298.8022473,0
2022-10-10 00:00:00+00:00,1323.22,1337.64,1288.05,1290.77,1161.30003,2022-10-10 23:59:59.999000+00:00,1517592.6709996,2478,581.80491,760591.1077765,0
2022-10-11 00:00:00+00:00,1287.93,1297.31,1267.86,1280.18,1826.58559,2022-10-11 23:59:59.999000+00:00,2338031.7415459,2905,991.96963,1270023.1207496,0
2022-10-12 00:00:00+00:00,1279.59,1305.95,1275.59,1294.23,974.34013,2022-10-12 23:59:59.999000+00:00,1260603.2064822,2065,446.25973,578040.6970765,0
2022-10-13 00:00:00+00:00,1294.11,1301.03,1188.95,1287.91,3769.64553,2022-10-13 23:59:59.999000+00:00,4704065.5917945,8099,1768.90114,2203633.9308578,0
2022-10-14 00:00:00+00:00,1286.53,1342.92,1283.64,1297.97,2976.55081,2022-10-14 23:59:59.999000+00:00,3897234.3499157,5396,1177.2743,1544232.3247033,0
2022-10-15 00:00:00+00:00,1297.0,1301.24,1264.24,1274.05,695.66793,2022-10-15 23:59:59.999000+00:00,891357.8395693,1632,266.46134,341930.9573182,0
2022-10-16 00:00:00+00:00,1275.99,1315.03,1275.99,1306.88,664.84355,2022-10-16 23:59:59.999000+00:00,861046.1534784,1928,348.30852,451039.9514372,0
2022-10-17 00:00:00+00:00,1305.73,1337.94,1295.9,1330.36,1090.66189,2022-10-17 23:59:59.999000+00:00,1437755.3515299,3115,551.29795,727041.7953366,0
2022-10-18 00:00:00+00:00,1331.33,1341.71,1286.92,1310.47,1364.44286,2022-10-18 23:59:59.999000+00:00,1798746.5446638,3503,602.86161,795526.2481327,0
2022-10-19 00:00:00+00:00,1310.62,1312.71,1280.28,1285.09,1052.58952,2022-10-19 23:59:59.999000+00:00,1366745.0648176,2369,566.9933,736659.1199805,0
2022-10-20 00:00:00+00:00,1284.46,1310.66,1271.1,1282.39,1509.4915,2022-10-20 23:59:59.999000+00:00,1941790.6100757,3089,847.2922,1089956.9962029,0
2022-10-21 00:00:00+00:00,1283.06,1306.8,1252.29,1299.31,1399.79473,2022-10-21 23:59:59.999000+00:00,1792016.6326787,3553,710.18782,909732.455076,0
2022-10-22 00:00:00+00:00,1298.76,1320.75,1294.66,1313.26,445.66873,2022-10-22 23:59:59.999000+00:00,583446.2817295,1540,259.81608,340277.1186892,0
2022-10-23 00:00:00+00:00,1313.25,1370.8,1299.75,1362.87,956.67573,2022-10-23 23:59:59.999000+00:00,1274310.091014,2962,503.54279,672218.7002363,0
2022-10-24 00:00:00+00:00,1363.63,1370.44,1324.14,1343.54,1878.02355,2022-10-24 23:59:59.999000+00:00,2530352.4789917,4494,856.82836,1153012.7495185,0
2022-10-25 00:00:00+00:00,1344.86,1524.78,1335.15,1459.22,6742.0159,2022-10-25 23:59:59.999000+00:00,9798685.1670692,13464,3711.17314,5386298.2924573,0
2022-10-26 00:00:00+00:00,1462.14,1594.51,1457.72,1565.94,7182.24724,2022-10-26 23:59:59.999000+00:00,11040762.0746439,16276,3798.35322,5840484.7225402,0
2022-10-27 00:00:00+00:00,1564.77,1577.53,1503.98,1513.01,6634.83937,2022-10-27 23:59:59.999000+00:00,10255423.0484372,11409,3156.26392,4882401.0289244,0
2022-10-28 00:00:00+00:00,1512.35,1574.46,1480.7,1555.16,6693.30883,2022-10-28 23:59:59.999000+00:00,10205195.9898568,10551,3600.40601,5493328.769909,0
2022-10-29 00:00:00+00:00,1554.57,1663.27,1547.64,1620.16,7033.61416,2022-10-29 23:59:59.999000+00:00,11384003.3147298,14181,3910.69937,6325281.263481,0
2022-10-30 00:00:00+00:00,1619.49,1639.77,1576.83,1591.32,2901.76965,2022-10-30 23:59:59.999000+00:00,4646610.3594674,6685,1490.51549,2389217.5431838,0
2022-10-31 00:00:00+00:00,1590.65,1635.28,1545.88,1573.8,4660.86411,2022-10-31 23:59:59.999000+00:00,7369370.5878719,9880,2290.1275,3620681.5164477,0
2022-11-01 00:00:00+00:00,1573.34,1612.77,1563.8,1580.28,2685.24861,2022-11-01 23:59:59.999000+00:00,4259827.5055328,6131,1259.77296,1998708.0995961,0
2022-11-02 00:00:00+00:00,1579.05,1620.78,1502.76,1518.7,7811.31767,2022-11-02 23:59:59.999000+00:00,12258537.1266884,14786,3947.07025,6197509.197033,0
2022-11-03 00:00:00+00:00,1518.82,1558.59,1515.32,1528.92,3644.74347,2022-11-03 23:59:59.999000+00:00,5617232.8866391,5353,1816.17331,2799004.8113144,0
2022-11-04 00:00:00+00:00,1530.4,1676.14,1528.78,1644.76,5723.87947,2022-11-04 23:59:59.999000+00:00,9214695.9490174,11290,2868.35238,4616475.8825566,0
2022-11-05 00:00:00+00:00,1644.76,1666.51,1622.1,1627.19,1941.63588,2022-11-05 23:59:59.999000+00:00,3187576.2620877,3868,975.30441,1601356.7264465,0
2022-11-06 00:00:00+00:00,1626.06,1638.33,1564.29,1568.86,2192.23866,2022-11-06 23:59:59.999000+00:00,3526543.4229176,4751,1073.40083,1725643.2762689,0
2022-11-07 00:00:00+00:00,1566.96,1608.22,1546.13,1568.54,3714.80013,2022-11-07 23:59:59.999000+00:00,5854966.0756164,6492,1802.00805,2839783.4028315,0
2022-11-08 00:00:00+00:00,1567.62,1578.43,1228.65,1334.42,25821.25713,2022-11-08 23:59:59.999000+00:00,36053084.9528819,41449,12398.49395,17410816.8409659,0
2022-11-09 00:00:00+00:00,1334.7,1337.11,1073.5,1101.91,12026.17281,2022-11-09 23:59:59.999000+00:00,14431065.611913,28185,6490.16612,7808427.6753879,0
2022-11-10 00:00:00+00:00,1100.41,1349.58,1086.99,1299.42,5809.30484,2022-11-10 23:59:59.999000+00:00,7226980.3051114,12492,2508.82741,3137795.9792982,0
2022-11-11 00:00:00+00:00,1297.49,1458.15,1200.74,1287.97,5986.64609,2022-11-11 23:59:59.999000+00:00,7583788.5336828,13343,3243.17804,4130267.1641626,0
2022-11-12 00:00:00+00:00,1287.66,1291.69,1239.54,1256.41,3203.10892,2022-11-12 23:59:59.999000+00:00,4038199.2942046,4500,1183.02493,1501129.0534783,0
2022-11-13 00:00:00+00:00,1256.96,1274.64,1201.35,1224.03,2349.77575,2022-11-13 23:59:59.999000+00:00,2932028.9137209,3366,1038.39462,1303694.794351,0
2022-11-14 00:00:00+00:00,1221.18,1285.91,1171.81,1243.03,7640.35179,2022-11-14 23:59:59.999000+00:00,9412262.9278486,10267,4460.08157,5490630.8532101,0
2022-11-15 00:00:00+00:00,1244.51,1291.0,1234.36,1253.85,1648.20347,2022-11-15 23:59:59.999000+00:00,2081302.709351,3167,499.79593,630747.605249,0
2022-11-16 00:00:00+00:00,1251.8,1268.33,1187.08,1216.36,3684.59502,2022-11-16 23:59:59.999000+00:00,4529249.1539588,4518,2086.62632,2560406.2600701,0
2022-11-17 00:00:00+00:00,1217.03,1228.24,1183.45,1200.19,3273.31088,2022-11-17 23:59:59.999000+00:00,3934678.9625913,4065,1621.35251,1950412.3967914,0
2022-11-18 00:00:00+00:00,1199.79,1233.66,1199.79,1213.2,1564.38835,2022-11-18 23:59:59.999000+00:00,1893093.4882755,2465,423.08341,513330.3898416,0
2022-11-19 00:00:00+00:00,1213.1,1233.23,1197.61,1217.94,1467.29822,2022-11-19 23:59:59.999000+00:00,1781023.6841111,1519,1002.36988,1214611.376888,0
2022-11-20 00:00:00+00:00,1217.17,1226.51,1132.75,1142.04,2637.61175,2022-11-20 23:59:59.999000+00:00,3119049.7429755,3768,1190.66557,1406059.0290454,0
2022-11-21 00:00:00+00:00,1142.0,1145.9,1079.9,1109.36,2142.59361,2022-11-21 23:59:59.999000+00:00,2388952.2260728,4525,1053.04307,1174590.6276388,0
2022-11-22 00:00:00+00:00,1105.85,1141.8,1075.39,1139.92,5428.12791,2022-11-22 23:59:59.999000+00:00,6042335.8091364,5148,2965.28751,3317370.8007405,0
2022-11-23 00:00:00+00:00,1140.43,1190.61,1127.89,1184.2,3725.31876,2022-11-23 23:59:59.999000+00:00,4341509.4026712,4134,1766.946,2062466.869859,0
2022-11-24 00:00:00+00:00,1184.57,1217.1,1180.79,1203.02,1258.34531,2022-11-24 23:59:59.999000+00:00,1510594.5265532,2562,574.90022,689816.6943019,0
2022-11-25 00:00:00+00:00,1203.16,1205.0,1172.0,1198.76,2330.93046,2022-11-25 23:59:59.999000+00:00,2782374.7432071,2730,1200.66003,1436485.7282499,0
2022-11-26 00:00:00+00:00,1198.58,1234.67,1196.79,1204.92,1538.57906,2022-11-26 23:59:59.999000+00:00,1868754.5445348,2218,519.71633,633389.8757198,0
2022-11-27 00:00:00+00:00,1205.19,1223.05,1189.13,1193.83,654.2648,2022-11-27 23:59:59.999000+00:00,792666.5248269,1471,340.06226,412493.6070762,0
2022-11-28 00:00:00+00:00,1194.92,1198.52,1151.39,1168.13,1260.68583,2022-11-28 23:59:59.999000+00:00,1474790.6837621,2610,589.74487,689888.1419445,0
2022-11-29 00:00:00+00:00,1167.25,1225.0,1158.51,1216.37,1504.19549,2022-11-29 23:59:59.999000+00:00,1822945.6099174,2608,1046.13651,1270518.4019456,0
2022-11-30 00:00:00+00:00,1217.53,1309.49,1212.77,1293.6,2191.94037,2022-11-30 23:59:59.999000+00:00,2778651.5190275,4335,1224.54505,1547816.9248038,0
2022-12-01 00:00:00+00:00,1296.18,1298.45,1263.08,1276.5,623.48889,2022-12-01 23:59:59.999000+00:00,799106.6359302,1732,293.97877,376831.6470144,0
2022-12-02 00:00:00+00:00,1275.64,1297.84,1265.82,1294.25,832.66158,2022-12-02 23:59:59.999000+00:00,1068705.0997278,1803,490.97741,630934.3055255,0
2022-12-03 00:00:00+00:00,1296.73,1305.26,1236.35,1240.21,1049.23269,2022-12-03 23:59:59.999000+00:00,1328330.4562826,2449,469.30916,595707.9549085,0
2022-12-04 00:00:00+00:00,1240.41,1285.84,1240.41,1280.03,644.63666,2022-12-04 23:59:59.999000+00:00,814032.2971984,1783,338.71239,427913.8413751,0
2022-12-05 00:00:00+00:00,1279.28,1306.92,1247.0,1259.91,2184.15645,2022-12-05 23:59:59.999000+00:00,2790435.9950132,3140,835.00489,1074534.794268,0
2022-12-06 00:00:00+00:00,1259.95,1273.68,1242.58,1270.43,1119.38826,2022-12-06 23:59:59.999000+00:00,1407045.5676243,2454,499.81272,628663.1268253,0
2022-12-07 00:00:00+00:00,1272.17,1277.32,1219.05,1230.76,3057.06713,2022-12-07 23:59:59.999000+00:00,3772554.3380633,5496,1401.88923,1727864.0603339,0
2022-12-08 00:00:00+00:00,1231.81,1291.44,1222.0,1279.88,9968.70649,2022-12-08 23:59:59.999000+00:00,12458158.8375142,19152,4905.06847,6130127.5016455,0
2022-12-09 00:00:00+00:00,1280.2,1296.47,1255.48,1263.01,12499.13994,2022-12-09 23:59:59.999000+00:00,15959945.7759092,27380,5857.97488,7481648.1537373,0
2022-12-10 00:00:00+00:00,1262.88,1283.25,1259.48,1266.31,12397.24126,2022-12-10 23:59:59.999000+00:00,15723661.4104458,28108,6072.57995,7701140.8376163,0
2022-12-11 00:00:00+00:00,1266.34,1284.39,1256.02,1262.91,10732.41726,2022-12-11 23:59:59.999000+00:00,13649391.1521022,22471,4940.73407,6283261.9118646,0
2022-12-12 00:00:00+00:00,1262.78,1278.8,1240.46,1274.89,12887.06962,2022-12-12 23:59:59.999000+00:00,16145879.9762618,27350,5751.32982,7203202.1850244,0
2022-12-13 00:00:00+00:00,1275.0,1346.63,1254.77,1320.83,12808.80131,2022-12-13 23:59:59.999000+00:00,16648008.4804913,29549,5779.72072,7502648.7760428,0
2022-12-14 00:00:00+00:00,1320.81,1352.06,1300.78,1307.65,6558.28159,2022-12-14 23:59:59.999000+00:00,8686835.4959618,15325,3293.31856,4362902.0394424,0
2022-12-15 00:00:00+00:00,1307.67,1311.24,1259.33,1265.64,5340.8278,2022-12-15 23:59:59.999000+00:00,6851456.8976203,9746,2716.93135,3483507.792546,0
2022-12-16 00:00:00+00:00,1266.07,1279.81,1155.44,1167.36,5174.60368,2022-12-16 23:59:59.999000+00:00,6291035.3760322,13971,2675.62258,3242255.8281527,0
2022-12-17 00:00:00+00:00,1165.97,1189.89,1162.22,1186.87,2465.64642,2022-12-17 23:59:59.999000+00:00,2902150.565132,7564,1232.06236,1450344.8067968,0
2022-12-18 00:00:00+00:00,1187.84,1196.84,1172.32,1182.98,953.71788,2022-12-18 23:59:59.999000+00:00,1130167.3448345,3545,489.71662,580547.2201057,0
2022-12-19 00:00:00+00:00,1183.73,1194.78,1150.53,1167.77,3022.31259,2022-12-19 23:59:59.999000+00:00,3546644.9772896,7144,1706.47141,1999980.8190327,0
2022-12-20 00:00:00+00:00,1167.39,1229.07,1163.02,1218.03,4303.08231,2022-12-20 23:59:59.999000+00:00,5186071.8533265,11072,2064.66655,2488649.4281965,0
